success,trial_type,trial_index,time_elapsed,internal_node_id,ID,StartTime,EndTime,rt,stimulus,response,task,question_order,stim,answer,Score
,survey-multi-choice,3,18123,0.0-2.0-1.0,4074220,2023/10/18 17:04,2023/10/18 17:06,3852,,Array,vocab_task,Array,,,2
,survey-multi-choice,4,19887,0.0-2.0-2.0,4074220,2023/10/18 17:04,2023/10/18 17:06,1763,,Array,vocab_task,Array,,,2
,survey-multi-choice,5,25331,0.0-2.0-3.0,4074220,2023/10/18 17:04,2023/10/18 17:06,5442,,Array,vocab_task,Array,,,2
,survey-multi-choice,6,30380,0.0-2.0-4.0,4074220,2023/10/18 17:04,2023/10/18 17:06,5047,,Array,vocab_task,Array,,,2
,survey-multi-choice,7,33537,0.0-2.0-5.0,4074220,2023/10/18 17:04,2023/10/18 17:06,3156,,Array,vocab_task,Array,,,2
,survey-multi-choice,8,37084,0.0-2.0-6.0,4074220,2023/10/18 17:04,2023/10/18 17:06,3546,,Array,vocab_task,Array,,,2
,survey-multi-choice,9,42492,0.0-2.0-7.0,4074220,2023/10/18 17:04,2023/10/18 17:06,5408,,Array,vocab_task,Array,,,2
,survey-multi-choice,10,47591,0.0-2.0-8.0,4074220,2023/10/18 17:04,2023/10/18 17:06,5098,,Array,vocab_task,Array,,,0
,survey-multi-choice,11,54220,0.0-2.0-9.0,4074220,2023/10/18 17:04,2023/10/18 17:06,6628,,Array,vocab_task,Array,,,2
,survey-multi-choice,12,57528,0.0-2.0-10.0,4074220,2023/10/18 17:04,2023/10/18 17:06,3306,,Array,vocab_task,Array,,,2
,survey-multi-choice,13,70763,0.0-2.0-11.0,4074220,2023/10/18 17:04,2023/10/18 17:06,13234,,Array,vocab_task,Array,,,1
,survey-multi-choice,14,75361,0.0-2.0-12.0,4074220,2023/10/18 17:04,2023/10/18 17:06,4597,,Array,vocab_task,Array,,,2
,survey-multi-choice,15,79918,0.0-2.0-13.0,4074220,2023/10/18 17:04,2023/10/18 17:06,4555,,Array,vocab_task,Array,,,1
,survey-multi-choice,16,85886,0.0-2.0-14.0,4074220,2023/10/18 17:04,2023/10/18 17:06,5966,,Array,vocab_task,Array,,,2
,survey-multi-choice,17,91871,0.0-2.0-15.0,4074220,2023/10/18 17:04,2023/10/18 17:06,5983,,Array,vocab_task,Array,,,0
,survey-multi-choice,18,98328,0.0-2.0-16.0,4074220,2023/10/18 17:04,2023/10/18 17:06,6455,,Array,vocab_task,Array,,,0
,survey-multi-choice,19,108194,0.0-2.0-17.0,4074220,2023/10/18 17:04,2023/10/18 17:06,9864,,Array,vocab_task,Array,,,2
,survey-multi-choice,20,111635,0.0-2.0-18.0,4074220,2023/10/18 17:04,2023/10/18 17:06,3439,,Array,vocab_task,Array,,,2
,survey-multi-choice,21,117335,0.0-2.0-19.0,4074220,2023/10/18 17:04,2023/10/18 17:06,5699,,Array,vocab_task,Array,,,2
,html-keyboard-response,22,119260,0.0-3.0,4074220,2023/10/18 17:04,2023/10/18 17:06,1923,<p style='text-algin:left'>これで実験は終了です。お疲れ様でした。</p><p style='text-algin:left'>スペースキーを押したのち、画面を閉じてください。</p>, ,vocab_debrief,,,,0
1,fullscreen,0,14182,0.0-0.0,4802537,2023/10/18 17:03,2023/10/18 17:09,,,,,,,,0
,html-keyboard-response,1,26745,0.0-1.0,4802537,2023/10/18 17:03,2023/10/18 17:09,12547,<p style='text-algin:left'>これから、20個の単語についてその意味をおききします。</p><p style='text-algin:left'>語の意味を表すものとして、<u>最も適切なもの</u>をひとつ選択してください。</p><p><br><br></br><p style='text-algin:left'>準備ができたらスペーキーを押して、課題をはじめてください。</p>, ,vocab_instruction,,,,0
,survey-multi-choice,2,38183,0.0-2.0-0.0,4802537,2023/10/18 17:03,2023/10/18 17:09,11425,,Array,vocab_task,Array,,,2
,survey-multi-choice,3,46981,0.0-2.0-1.0,4802537,2023/10/18 17:03,2023/10/18 17:09,8784,,Array,vocab_task,Array,,,2
,survey-multi-choice,4,54063,0.0-2.0-2.0,4802537,2023/10/18 17:03,2023/10/18 17:09,7067,,Array,vocab_task,Array,,,2
,survey-multi-choice,5,63039,0.0-2.0-3.0,4802537,2023/10/18 17:03,2023/10/18 17:09,8965,,Array,vocab_task,Array,,,2
,survey-multi-choice,6,71494,0.0-2.0-4.0,4802537,2023/10/18 17:03,2023/10/18 17:09,8443,,Array,vocab_task,Array,,,2
,survey-multi-choice,7,78519,0.0-2.0-5.0,4802537,2023/10/18 17:03,2023/10/18 17:09,7010,,Array,vocab_task,Array,,,2
,survey-multi-choice,8,90007,0.0-2.0-6.0,4802537,2023/10/18 17:03,2023/10/18 17:09,11476,,Array,vocab_task,Array,,,2
,survey-multi-choice,9,111800,0.0-2.0-7.0,4802537,2023/10/18 17:03,2023/10/18 17:09,21780,,Array,vocab_task,Array,,,1
,survey-multi-choice,10,131593,0.0-2.0-8.0,4802537,2023/10/18 17:03,2023/10/18 17:09,19781,,Array,vocab_task,Array,,,1
,survey-multi-choice,11,140576,0.0-2.0-9.0,4802537,2023/10/18 17:03,2023/10/18 17:09,8971,,Array,vocab_task,Array,,,2
,survey-multi-choice,12,153104,0.0-2.0-10.0,4802537,2023/10/18 17:03,2023/10/18 17:09,12516,,Array,vocab_task,Array,,,1
,survey-multi-choice,13,162568,0.0-2.0-11.0,4802537,2023/10/18 17:03,2023/10/18 17:09,9452,,Array,vocab_task,Array,,,2
,survey-multi-choice,14,178736,0.0-2.0-12.0,4802537,2023/10/18 17:03,2023/10/18 17:09,16155,,Array,vocab_task,Array,,,2
,survey-multi-choice,15,194226,0.0-2.0-13.0,4802537,2023/10/18 17:03,2023/10/18 17:09,15481,,Array,vocab_task,Array,,,2
,survey-multi-choice,16,204451,0.0-2.0-14.0,4802537,2023/10/18 17:03,2023/10/18 17:09,10214,,Array,vocab_task,Array,,,1
,survey-multi-choice,17,213106,0.0-2.0-15.0,4802537,2023/10/18 17:03,2023/10/18 17:09,8645,,Array,vocab_task,Array,,,2
,survey-multi-choice,18,234938,0.0-2.0-16.0,4802537,2023/10/18 17:03,2023/10/18 17:09,21821,,Array,vocab_task,Array,,,2
,survey-multi-choice,19,249981,0.0-2.0-17.0,4802537,2023/10/18 17:03,2023/10/18 17:09,15028,,Array,vocab_task,Array,,,1
,survey-multi-choice,20,313463,0.0-2.0-18.0,4802537,2023/10/18 17:03,2023/10/18 17:09,63469,,Array,vocab_task,Array,,,2
,survey-multi-choice,21,343614,0.0-2.0-19.0,4802537,2023/10/18 17:03,2023/10/18 17:09,30140,,Array,vocab_task,Array,,,0
,html-keyboard-response,22,349145,0.0-3.0,4802537,2023/10/18 17:03,2023/10/18 17:09,5521,<p style='text-algin:left'>これで実験は終了です。お疲れ様でした。</p><p style='text-algin:left'>スペースキーを押したのち、画面を閉じてください。</p>, ,vocab_debrief,,,,0
1,fullscreen,0,2278,0.0-0.0,4707138,2023/10/18 17:12,2023/10/18 17:13,,,,,,,,0
,html-keyboard-response,1,5544,0.0-1.0,4707138,2023/10/18 17:12,2023/10/18 17:13,3262,<p style='text-algin:left'>これから、20個の単語についてその意味をおききします。</p><p style='text-algin:left'>語の意味を表すものとして、<u>最も適切なもの</u>をひとつ選択してください。</p><p><br><br></br><p style='text-algin:left'>準備ができたらスペーキーを押して、課題をはじめてください。</p>, ,vocab_instruction,,,,0
,survey-multi-choice,2,8615,0.0-2.0-0.0,4707138,2023/10/18 17:12,2023/10/18 17:13,3068,,Array,vocab_task,Array,,,2
,survey-multi-choice,3,12082,0.0-2.0-1.0,4707138,2023/10/18 17:12,2023/10/18 17:13,3463,,Array,vocab_task,Array,,,2
,survey-multi-choice,4,14358,0.0-2.0-2.0,4707138,2023/10/18 17:12,2023/10/18 17:13,2272,,Array,vocab_task,Array,,,2
,survey-multi-choice,5,18232,0.0-2.0-3.0,4707138,2023/10/18 17:12,2023/10/18 17:13,3869,,Array,vocab_task,Array,,,2
,survey-multi-choice,6,21762,0.0-2.0-4.0,4707138,2023/10/18 17:12,2023/10/18 17:13,3526,,Array,vocab_task,Array,,,2
,survey-multi-choice,7,23730,0.0-2.0-5.0,4707138,2023/10/18 17:12,2023/10/18 17:13,1964,,Array,vocab_task,Array,,,2
,survey-multi-choice,8,28588,0.0-2.0-6.0,4707138,2023/10/18 17:12,2023/10/18 17:13,4853,,Array,vocab_task,Array,,,2
,survey-multi-choice,9,33610,0.0-2.0-7.0,4707138,2023/10/18 17:12,2023/10/18 17:13,5018,,Array,vocab_task,Array,,,2
,survey-multi-choice,10,37310,0.0-2.0-8.0,4707138,2023/10/18 17:12,2023/10/18 17:13,3695,,Array,vocab_task,Array,,,0
,survey-multi-choice,11,42164,0.0-2.0-9.0,4707138,2023/10/18 17:12,2023/10/18 17:13,4850,,Array,vocab_task,Array,,,2
,survey-multi-choice,12,44856,0.0-2.0-10.0,4707138,2023/10/18 17:12,2023/10/18 17:13,2688,,Array,vocab_task,Array,,,2
,survey-multi-choice,13,55495,0.0-2.0-11.0,4707138,2023/10/18 17:12,2023/10/18 17:13,10634,,Array,vocab_task,Array,,,1
,survey-multi-choice,14,65014,0.0-2.0-12.0,4707138,2023/10/18 17:12,2023/10/18 17:13,9516,,Array,vocab_task,Array,,,1
,survey-multi-choice,15,67955,0.0-2.0-13.0,4707138,2023/10/18 17:12,2023/10/18 17:13,2936,,Array,vocab_task,Array,,,1
,survey-multi-choice,16,72400,0.0-2.0-14.0,4707138,2023/10/18 17:12,2023/10/18 17:13,4441,,Array,vocab_task,Array,,,2
,survey-multi-choice,17,76623,0.0-2.0-15.0,4707138,2023/10/18 17:12,2023/10/18 17:13,4219,,Array,vocab_task,Array,,,0
,survey-multi-choice,18,80405,0.0-2.0-16.0,4707138,2023/10/18 17:12,2023/10/18 17:13,3778,,Array,vocab_task,Array,,,1
,survey-multi-choice,19,84559,0.0-2.0-17.0,4707138,2023/10/18 17:12,2023/10/18 17:13,4150,,Array,vocab_task,Array,,,1
,survey-multi-choice,20,88271,0.0-2.0-18.0,4707138,2023/10/18 17:12,2023/10/18 17:13,3708,,Array,vocab_task,Array,,,0
,survey-multi-choice,21,91513,0.0-2.0-19.0,4707138,2023/10/18 17:12,2023/10/18 17:13,3238,,Array,vocab_task,Array,,,0
,html-keyboard-response,22,93150,0.0-3.0,4707138,2023/10/18 17:12,2023/10/18 17:13,1633,<p style='text-algin:left'>これで実験は終了です。お疲れ様でした。</p><p style='text-algin:left'>スペースキーを押したのち、画面を閉じてください。</p>, ,vocab_debrief,,,,0
1,fullscreen,0,2875,0.0-0.0,72383031,2023/10/18 17:13,2023/10/18 17:15,,,,,,,,0
,html-keyboard-response,1,6043,0.0-1.0,72383031,2023/10/18 17:13,2023/10/18 17:15,3167,<p style='text-algin:left'>これから、20個の単語についてその意味をおききします。</p><p style='text-algin:left'>語の意味を表すものとして、<u>最も適切なもの</u>をひとつ選択してください。</p><p><br><br></br><p style='text-algin:left'>準備ができたらスペーキーを押して、課題をはじめてください。</p>, ,vocab_instruction,,,,0
,survey-multi-choice,2,15528,0.0-2.0-0.0,72383031,2023/10/18 17:13,2023/10/18 17:15,9483,,Array,vocab_task,Array,,,2
,survey-multi-choice,3,20229,0.0-2.0-1.0,72383031,2023/10/18 17:13,2023/10/18 17:15,4699,,Array,vocab_task,Array,,,2
,survey-multi-choice,4,22903,0.0-2.0-2.0,72383031,2023/10/18 17:13,2023/10/18 17:15,2671,,Array,vocab_task,Array,,,2
,survey-multi-choice,5,26803,0.0-2.0-3.0,72383031,2023/10/18 17:13,2023/10/18 17:15,3897,,Array,vocab_task,Array,,,2
,survey-multi-choice,6,31647,0.0-2.0-4.0,72383031,2023/10/18 17:13,2023/10/18 17:15,4842,,Array,vocab_task,Array,,,2
,survey-multi-choice,7,34716,0.0-2.0-5.0,72383031,2023/10/18 17:13,2023/10/18 17:15,3066,,Array,vocab_task,Array,,,2
,survey-multi-choice,8,45600,0.0-2.0-6.0,72383031,2023/10/18 17:13,2023/10/18 17:15,10881,,Array,vocab_task,Array,,,1
,survey-multi-choice,9,51370,0.0-2.0-7.0,72383031,2023/10/18 17:13,2023/10/18 17:15,5767,,Array,vocab_task,Array,,,2
,survey-multi-choice,10,58916,0.0-2.0-8.0,72383031,2023/10/18 17:13,2023/10/18 17:15,7544,,Array,vocab_task,Array,,,1
,survey-multi-choice,11,65180,0.0-2.0-9.0,72383031,2023/10/18 17:13,2023/10/18 17:15,6261,,Array,vocab_task,Array,,,0
,survey-multi-choice,12,69020,0.0-2.0-10.0,72383031,2023/10/18 17:13,2023/10/18 17:15,3837,,Array,vocab_task,Array,,,2
,survey-multi-choice,13,73390,0.0-2.0-11.0,72383031,2023/10/18 17:13,2023/10/18 17:15,4368,,Array,vocab_task,Array,,,0
,survey-multi-choice,14,79740,0.0-2.0-12.0,72383031,2023/10/18 17:13,2023/10/18 17:15,6347,,Array,vocab_task,Array,,,2
,survey-multi-choice,15,86618,0.0-2.0-13.0,72383031,2023/10/18 17:13,2023/10/18 17:15,6876,,Array,vocab_task,Array,,,2
,survey-multi-choice,16,89356,0.0-2.0-14.0,72383031,2023/10/18 17:13,2023/10/18 17:15,2735,,Array,vocab_task,Array,,,2
,survey-multi-choice,17,93775,0.0-2.0-15.0,72383031,2023/10/18 17:13,2023/10/18 17:15,4417,,Array,vocab_task,Array,,,2
,survey-multi-choice,18,99881,0.0-2.0-16.0,72383031,2023/10/18 17:13,2023/10/18 17:15,6103,,Array,vocab_task,Array,,,1
,survey-multi-choice,19,104404,0.0-2.0-17.0,72383031,2023/10/18 17:13,2023/10/18 17:15,4520,,Array,vocab_task,Array,,,2
,survey-multi-choice,20,110102,0.0-2.0-18.0,72383031,2023/10/18 17:13,2023/10/18 17:15,5695,,Array,vocab_task,Array,,,0
,survey-multi-choice,21,114068,0.0-2.0-19.0,72383031,2023/10/18 17:13,2023/10/18 17:15,3963,,Array,vocab_task,Array,,,0
,html-keyboard-response,22,115876,0.0-3.0,72383031,2023/10/18 17:13,2023/10/18 17:15,1805,<p style='text-algin:left'>これで実験は終了です。お疲れ様でした。</p><p style='text-algin:left'>スペースキーを押したのち、画面を閉じてください。</p>, ,vocab_debrief,,,,0
1,fullscreen,0,8478,0.0-0.0,4866321,2023/10/18 17:17,2023/10/18 17:21,,,,,,,,0
,html-keyboard-response,1,18547,0.0-1.0,4866321,2023/10/18 17:17,2023/10/18 17:21,10065,<p style='text-algin:left'>これから、20個の単語についてその意味をおききします。</p><p style='text-algin:left'>語の意味を表すものとして、<u>最も適切なもの</u>をひとつ選択してください。</p><p><br><br></br><p style='text-algin:left'>準備ができたらスペーキーを押して、課題をはじめてください。</p>, ,vocab_instruction,,,,0
,survey-multi-choice,2,33119,0.0-2.0-0.0,4866321,2023/10/18 17:17,2023/10/18 17:21,14569,,Array,vocab_task,Array,,,2
,survey-multi-choice,3,43116,0.0-2.0-1.0,4866321,2023/10/18 17:17,2023/10/18 17:21,9995,,Array,vocab_task,Array,,,2
,survey-multi-choice,4,48996,0.0-2.0-2.0,4866321,2023/10/18 17:17,2023/10/18 17:21,5878,,Array,vocab_task,Array,,,2
,survey-multi-choice,5,57413,0.0-2.0-3.0,4866321,2023/10/18 17:17,2023/10/18 17:21,8416,,Array,vocab_task,Array,,,2
,survey-multi-choice,6,66933,0.0-2.0-4.0,4866321,2023/10/18 17:17,2023/10/18 17:21,9518,,Array,vocab_task,Array,,,2
,survey-multi-choice,7,73237,0.0-2.0-5.0,4866321,2023/10/18 17:17,2023/10/18 17:21,6301,,Array,vocab_task,Array,,,2
,survey-multi-choice,8,90325,0.0-2.0-6.0,4866321,2023/10/18 17:17,2023/10/18 17:21,17087,,Array,vocab_task,Array,,,1
,survey-multi-choice,9,104303,0.0-2.0-7.0,4866321,2023/10/18 17:17,2023/10/18 17:21,13973,,Array,vocab_task,Array,,,1
,survey-multi-choice,10,118917,0.0-2.0-8.0,4866321,2023/10/18 17:17,2023/10/18 17:21,14612,,Array,vocab_task,Array,,,1
,survey-multi-choice,11,126912,0.0-2.0-9.0,4866321,2023/10/18 17:17,2023/10/18 17:21,7994,,Array,vocab_task,Array,,,2
,survey-multi-choice,12,139810,0.0-2.0-10.0,4866321,2023/10/18 17:17,2023/10/18 17:21,12896,,Array,vocab_task,Array,,,1
,survey-multi-choice,13,147392,0.0-2.0-11.0,4866321,2023/10/18 17:17,2023/10/18 17:21,7580,,Array,vocab_task,Array,,,2
,survey-multi-choice,14,161945,0.0-2.0-12.0,4866321,2023/10/18 17:17,2023/10/18 17:21,14551,,Array,vocab_task,Array,,,0
,survey-multi-choice,15,172132,0.0-2.0-13.0,4866321,2023/10/18 17:17,2023/10/18 17:21,10186,,Array,vocab_task,Array,,,1
,survey-multi-choice,16,187449,0.0-2.0-14.0,4866321,2023/10/18 17:17,2023/10/18 17:21,15315,,Array,vocab_task,Array,,,1
,survey-multi-choice,17,199044,0.0-2.0-15.0,4866321,2023/10/18 17:17,2023/10/18 17:21,11592,,Array,vocab_task,Array,,,2
,survey-multi-choice,18,208017,0.0-2.0-16.0,4866321,2023/10/18 17:17,2023/10/18 17:21,8971,,Array,vocab_task,Array,,,1
,survey-multi-choice,19,217852,0.0-2.0-17.0,4866321,2023/10/18 17:17,2023/10/18 17:21,9832,,Array,vocab_task,Array,,,1
,survey-multi-choice,20,229384,0.0-2.0-18.0,4866321,2023/10/18 17:17,2023/10/18 17:21,11530,,Array,vocab_task,Array,,,2
,survey-multi-choice,21,240249,0.0-2.0-19.0,4866321,2023/10/18 17:17,2023/10/18 17:21,10863,,Array,vocab_task,Array,,,0
,html-keyboard-response,22,243458,0.0-3.0,4866321,2023/10/18 17:17,2023/10/18 17:21,3207,<p style='text-algin:left'>これで実験は終了です。お疲れ様でした。</p><p style='text-algin:left'>スペースキーを押したのち、画面を閉じてください。</p>, ,vocab_debrief,,,,0
1,fullscreen,0,3158,0.0-0.0,2848289,2023/10/18 17:27,2023/10/18 17:29,,,,,,,,0
,html-keyboard-response,1,7056,0.0-1.0,2848289,2023/10/18 17:27,2023/10/18 17:29,3895,<p style='text-algin:left'>これから、20個の単語についてその意味をおききします。</p><p style='text-algin:left'>語の意味を表すものとして、<u>最も適切なもの</u>をひとつ選択してください。</p><p><br><br></br><p style='text-algin:left'>準備ができたらスペーキーを押して、課題をはじめてください。</p>, ,vocab_instruction,,,,0
,survey-multi-choice,2,12241,0.0-2.0-0.0,2848289,2023/10/18 17:27,2023/10/18 17:29,5183,,Array,vocab_task,Array,,,1
,survey-multi-choice,3,16177,0.0-2.0-1.0,2848289,2023/10/18 17:27,2023/10/18 17:29,3933,,Array,vocab_task,Array,,,2
,survey-multi-choice,4,18984,0.0-2.0-2.0,2848289,2023/10/18 17:27,2023/10/18 17:29,2804,,Array,vocab_task,Array,,,2
,survey-multi-choice,5,21656,0.0-2.0-3.0,2848289,2023/10/18 17:27,2023/10/18 17:29,2670,,Array,vocab_task,Array,,,2
,survey-multi-choice,6,25488,0.0-2.0-4.0,2848289,2023/10/18 17:27,2023/10/18 17:29,3829,,Array,vocab_task,Array,,,2
,survey-multi-choice,7,28992,0.0-2.0-5.0,2848289,2023/10/18 17:27,2023/10/18 17:29,3502,,Array,vocab_task,Array,,,2
,survey-multi-choice,8,32416,0.0-2.0-6.0,2848289,2023/10/18 17:27,2023/10/18 17:29,3421,,Array,vocab_task,Array,,,2
,survey-multi-choice,9,36240,0.0-2.0-7.0,2848289,2023/10/18 17:27,2023/10/18 17:29,3822,,Array,vocab_task,Array,,,2
,survey-multi-choice,10,46232,0.0-2.0-8.0,2848289,2023/10/18 17:27,2023/10/18 17:29,9989,,Array,vocab_task,Array,,,2
,survey-multi-choice,11,50976,0.0-2.0-9.0,2848289,2023/10/18 17:27,2023/10/18 17:29,4741,,Array,vocab_task,Array,,,0
,survey-multi-choice,12,56072,0.0-2.0-10.0,2848289,2023/10/18 17:27,2023/10/18 17:29,5093,,Array,vocab_task,Array,,,1
,survey-multi-choice,13,62672,0.0-2.0-11.0,2848289,2023/10/18 17:27,2023/10/18 17:29,6597,,Array,vocab_task,Array,,,0
,survey-multi-choice,14,71736,0.0-2.0-12.0,2848289,2023/10/18 17:27,2023/10/18 17:29,9061,,Array,vocab_task,Array,,,2
,survey-multi-choice,15,78032,0.0-2.0-13.0,2848289,2023/10/18 17:27,2023/10/18 17:29,6293,,Array,vocab_task,Array,,,2
,survey-multi-choice,16,85352,0.0-2.0-14.0,2848289,2023/10/18 17:27,2023/10/18 17:29,7316,,Array,vocab_task,Array,,,1
,survey-multi-choice,17,89824,0.0-2.0-15.0,2848289,2023/10/18 17:27,2023/10/18 17:29,4469,,Array,vocab_task,Array,,,2
,survey-multi-choice,18,94312,0.0-2.0-16.0,2848289,2023/10/18 17:27,2023/10/18 17:29,4485,,Array,vocab_task,Array,,,2
,survey-multi-choice,19,98648,0.0-2.0-17.0,2848289,2023/10/18 17:27,2023/10/18 17:29,4333,,Array,vocab_task,Array,,,1
,survey-multi-choice,20,103472,0.0-2.0-18.0,2848289,2023/10/18 17:27,2023/10/18 17:29,4821,,Array,vocab_task,Array,,,0
,survey-multi-choice,21,110304,0.0-2.0-19.0,2848289,2023/10/18 17:27,2023/10/18 17:29,6829,,Array,vocab_task,Array,,,2
,html-keyboard-response,22,111619,0.0-3.0,2848289,2023/10/18 17:27,2023/10/18 17:29,1312,<p style='text-algin:left'>これで実験は終了です。お疲れ様でした。</p><p style='text-algin:left'>スペースキーを押したのち、画面を閉じてください。</p>, ,vocab_debrief,,,,0
1,fullscreen,0,2137,0.0-0.0,5098660,2023/10/18 17:48,2023/10/18 17:49,,,,,,,,0
,html-keyboard-response,1,8788,0.0-1.0,5098660,2023/10/18 17:48,2023/10/18 17:49,6647,<p style='text-algin:left'>これから、20個の単語についてその意味をおききします。</p><p style='text-algin:left'>語の意味を表すものとして、<u>最も適切なもの</u>をひとつ選択してください。</p><p><br><br></br><p style='text-algin:left'>準備ができたらスペーキーを押して、課題をはじめてください。</p>, ,vocab_instruction,,,,0
,survey-multi-choice,2,11881,0.0-2.0-0.0,5098660,2023/10/18 17:48,2023/10/18 17:49,3083,,Array,vocab_task,Array,,,1
,survey-multi-choice,3,13656,0.0-2.0-1.0,5098660,2023/10/18 17:48,2023/10/18 17:49,1767,,Array,vocab_task,Array,,,2
,survey-multi-choice,4,17285,0.0-2.0-2.0,5098660,2023/10/18 17:48,2023/10/18 17:49,3621,,Array,vocab_task,Array,,,2
,survey-multi-choice,5,19245,0.0-2.0-3.0,5098660,2023/10/18 17:48,2023/10/18 17:49,1951,,Array,vocab_task,Array,,,1
,survey-multi-choice,6,23595,0.0-2.0-4.0,5098660,2023/10/18 17:48,2023/10/18 17:49,4340,,Array,vocab_task,Array,,,1
,survey-multi-choice,7,25507,0.0-2.0-5.0,5098660,2023/10/18 17:48,2023/10/18 17:49,1902,,Array,vocab_task,Array,,,2
,survey-multi-choice,8,33372,0.0-2.0-6.0,5098660,2023/10/18 17:48,2023/10/18 17:49,7857,,Array,vocab_task,Array,,,2
,survey-multi-choice,9,36089,0.0-2.0-7.0,5098660,2023/10/18 17:48,2023/10/18 17:49,2709,,Array,vocab_task,Array,,,1
,survey-multi-choice,10,42032,0.0-2.0-8.0,5098660,2023/10/18 17:48,2023/10/18 17:49,5937,,Array,vocab_task,Array,,,0
,survey-multi-choice,11,44088,0.0-2.0-9.0,5098660,2023/10/18 17:48,2023/10/18 17:49,2046,,Array,vocab_task,Array,,,1
,survey-multi-choice,12,46721,0.0-2.0-10.0,5098660,2023/10/18 17:48,2023/10/18 17:49,2624,,Array,vocab_task,Array,,,2
,survey-multi-choice,13,49672,0.0-2.0-11.0,5098660,2023/10/18 17:48,2023/10/18 17:49,2943,,Array,vocab_task,Array,,,1
,survey-multi-choice,14,55424,0.0-2.0-12.0,5098660,2023/10/18 17:48,2023/10/18 17:49,5743,,Array,vocab_task,Array,,,2
,survey-multi-choice,15,58786,0.0-2.0-13.0,5098660,2023/10/18 17:48,2023/10/18 17:49,3348,,Array,vocab_task,Array,,,1
,survey-multi-choice,16,62719,0.0-2.0-14.0,5098660,2023/10/18 17:48,2023/10/18 17:49,3924,,Array,vocab_task,Array,,,2
,survey-multi-choice,17,70112,0.0-2.0-15.0,5098660,2023/10/18 17:48,2023/10/18 17:49,7384,,Array,vocab_task,Array,,,1
,survey-multi-choice,18,75649,0.0-2.0-16.0,5098660,2023/10/18 17:48,2023/10/18 17:49,5528,,Array,vocab_task,Array,,,0
,survey-multi-choice,19,79799,0.0-2.0-17.0,5098660,2023/10/18 17:48,2023/10/18 17:49,4142,,Array,vocab_task,Array,,,0
,survey-multi-choice,20,83056,0.0-2.0-18.0,5098660,2023/10/18 17:48,2023/10/18 17:49,3249,,Array,vocab_task,Array,,,0
,survey-multi-choice,21,85350,0.0-2.0-19.0,5098660,2023/10/18 17:48,2023/10/18 17:49,2286,,Array,vocab_task,Array,,,0
,html-keyboard-response,22,86233,0.0-3.0,5098660,2023/10/18 17:48,2023/10/18 17:49,874,<p style='text-algin:left'>これで実験は終了です。お疲れ様でした。</p><p style='text-algin:left'>スペースキーを押したのち、画面を閉じてください。</p>, ,vocab_debrief,,,,0
1,fullscreen,0,5308,0.0-0.0,3831171,2023/10/18 17:43,2023/10/18 18:06,,,,,,,,0
,html-keyboard-response,1,1240123,0.0-1.0,3831171,2023/10/18 17:43,2023/10/18 18:06,1234811,<p style='text-algin:left'>これから、20個の単語についてその意味をおききします。</p><p style='text-algin:left'>語の意味を表すものとして、<u>最も適切なもの</u>をひとつ選択してください。</p><p><br><br></br><p style='text-algin:left'>準備ができたらスペーキーを押して、課題をはじめてください。</p>, ,vocab_instruction,,,,0
,survey-multi-choice,2,1261677,0.0-2.0-0.0,3831171,2023/10/18 17:43,2023/10/18 18:06,21551,,Array,vocab_task,Array,,,0
,survey-multi-choice,3,1264909,0.0-2.0-1.0,3831171,2023/10/18 17:43,2023/10/18 18:06,3226,,Array,vocab_task,Array,,,2
,survey-multi-choice,4,1268373,0.0-2.0-2.0,3831171,2023/10/18 17:43,2023/10/18 18:06,3461,,Array,vocab_task,Array,,,2
,survey-multi-choice,5,1271941,0.0-2.0-3.0,3831171,2023/10/18 17:43,2023/10/18 18:06,3565,,Array,vocab_task,Array,,,2
,survey-multi-choice,6,1275101,0.0-2.0-4.0,3831171,2023/10/18 17:43,2023/10/18 18:06,3157,,Array,vocab_task,Array,,,2
,survey-multi-choice,7,1279181,0.0-2.0-5.0,3831171,2023/10/18 17:43,2023/10/18 18:06,4078,,Array,vocab_task,Array,,,2
,survey-multi-choice,8,1287421,0.0-2.0-6.0,3831171,2023/10/18 17:43,2023/10/18 18:06,8236,,Array,vocab_task,Array,,,1
,survey-multi-choice,9,1292549,0.0-2.0-7.0,3831171,2023/10/18 17:43,2023/10/18 18:06,5125,,Array,vocab_task,Array,,,2
,survey-multi-choice,10,1298005,0.0-2.0-8.0,3831171,2023/10/18 17:43,2023/10/18 18:06,5453,,Array,vocab_task,Array,,,0
,survey-multi-choice,11,1305845,0.0-2.0-9.0,3831171,2023/10/18 17:43,2023/10/18 18:06,7837,,Array,vocab_task,Array,,,2
,survey-multi-choice,12,1313374,0.0-2.0-10.0,3831171,2023/10/18 17:43,2023/10/18 18:06,7525,,Array,vocab_task,Array,,,0
,survey-multi-choice,13,1317397,0.0-2.0-11.0,3831171,2023/10/18 17:43,2023/10/18 18:06,4020,,Array,vocab_task,Array,,,2
,survey-multi-choice,14,1320846,0.0-2.0-12.0,3831171,2023/10/18 17:43,2023/10/18 18:06,3446,,Array,vocab_task,Array,,,2
,survey-multi-choice,15,1324813,0.0-2.0-13.0,3831171,2023/10/18 17:43,2023/10/18 18:06,3965,,Array,vocab_task,Array,,,2
